Link Text,URL
"Cyberpsychology, Behavior, and Social Networking",https://dblp.uni-trier.de/db/journals/cbsn/
Cybersecurity,https://dblp.uni-trier.de/db/journals/cybersec/
Cybersecurity; Journal of  ...,https://dblp.uni-trier.de/db/journals/cybersecurity/
CyS - Computación y Sistemas,https://dblp.uni-trier.de/db/journals/cys/
D&D - Dialogue and Discourse,https://dblp.uni-trier.de/db/journals/dad/
D&T - IEEE Design & Test,https://dblp.uni-trier.de/db/journals/dt/
D-Lib Magazine,https://dblp.uni-trier.de/db/journals/dlib/
Dagstuhl Artifacts Series (DARTS),https://dblp.uni-trier.de/db/journals/darts/
Dagstuhl Manifestos,https://dblp.uni-trier.de/db/journals/dagstuhl-manifestos/
Dagstuhl Reports,https://dblp.uni-trier.de/db/journals/dagstuhl-reports/
DARTS - Dagstuhl Artifacts Series,https://dblp.uni-trier.de/db/journals/darts/
Data,https://dblp.uni-trier.de/db/journals/data/
Data Analysis and Classification; Advances in  ...,https://dblp.uni-trier.de/db/journals/adac/
Data Analysis; Intelligent  ...,https://dblp.uni-trier.de/db/journals/ida/
Data Analysis Techniques and Strategies; International Journal of  ... (IJDATS),https://dblp.uni-trier.de/db/journals/ijdats/
Data and Information Management (DIM),https://dblp.uni-trier.de/db/journals/dim/
Data and Information Quality; Journal of  ...,https://dblp.uni-trier.de/db/journals/jdiq/
Data and Information Science; Journal of  ... (JDIS),https://dblp.uni-trier.de/db/journals/jdis/
Data Engineering Bulletin; IEEE  ...,https://dblp.uni-trier.de/db/journals/debu/
Data Engineering; IEEE Transactions on Knowledge and  ...,https://dblp.uni-trier.de/db/journals/tkde/
Data Intelligence,https://dblp.uni-trier.de/db/journals/dint/
Data & Knowledge Engineering,https://dblp.uni-trier.de/db/journals/dke/
Data Mining and Bioinformatics; International Journal of  ... (IJDMB),https://dblp.uni-trier.de/db/journals/ijdmb/
Data Mining and Knowledge Discovery,https://dblp.uni-trier.de/db/journals/datamine/
Data Mining and Knowledge Discovery; WIREs  ...,https://dblp.uni-trier.de/db/journals/widm/
Data Mining & Digital Humanities; Journal of  ... (JDMDH),https://dblp.uni-trier.de/db/journals/jdmdh/
Data Mining; International Journal of Business Intelligence and  ...,https://dblp.uni-trier.de/db/journals/ijbidm/
Data Mining; International Journal of Knowledge Engineering and  ... (IJKEDM),https://dblp.uni-trier.de/db/journals/ijkedm/
"Data Mining, Modelling and Management; International Journal of  ...",https://dblp.uni-trier.de/db/journals/ijdmmm/
Data Mining; Statistical Analysis and  ...,https://dblp.uni-trier.de/db/journals/sadm/
Data Privacy; Transactions on  ...,https://dblp.uni-trier.de/db/journals/tdp/
Data Quality (DQ),https://dblp.uni-trier.de/db/journals/dq/
Data Science,https://dblp.uni-trier.de/db/journals/datasci/
Data Science and Analytics; International Journal of  ...,https://dblp.uni-trier.de/db/journals/ijdsa/
Data Science and Engineering,https://dblp.uni-trier.de/db/journals/dase/
Data Science; EPJ  ...,https://dblp.uni-trier.de/db/journals/epjds/
Data Science in the Mathematical Sciences; International Journal of  ... (IJDSMS),https://dblp.uni-trier.de/db/journals/ijdsms/
Data Science Journal,https://dblp.uni-trier.de/db/journals/datascience/
Data Science; Knowledge Engineering and  ... (KEDS),https://dblp.uni-trier.de/db/journals/keds/
Data Semantics; Journal on  ... (JoDS),https://dblp.uni-trier.de/db/journals/jodsn/
Data Semantics; LNCS Journal on  ...,https://dblp.uni-trier.de/db/journals/jods/
Data Systems; Industrial Management and  ...,https://dblp.uni-trier.de/db/journals/imds/
Data Technologies and Applications,https://dblp.uni-trier.de/db/journals/program/
Data Warehousing and Mining; International Journal of  ...,https://dblp.uni-trier.de/db/journals/jdwm/
Database - The Journal of Biological Databases and Curation,https://dblp.uni-trier.de/db/journals/biodb/
Database Management; Journal of  ...,https://dblp.uni-trier.de/db/journals/jdm/
Database Systems; ACM Transactions on  ... (TODS),https://dblp.uni-trier.de/db/journals/tods/
Database Systems; International Journal of Intelligent Information and  ... (IJIIDS),https://dblp.uni-trier.de/db/journals/ijiids/
Databases; Foundations and Trends in  ...,https://dblp.uni-trier.de/db/journals/ftdb/
Databases; Open Journal of  ... (OJDB),https://dblp.uni-trier.de/db/journals/ojdb/
Datenbank Rundbrief (GI-FG 2.5.1),https://dblp.uni-trier.de/db/journals/gidr/
Datenbank-Spektrum,https://dblp.uni-trier.de/db/journals/dbsk/
Datenschutz und Datensicherheit (dud),https://dblp.uni-trier.de/db/journals/dud/
Decision Analysis,https://dblp.uni-trier.de/db/journals/da/
Decision Analysis; Risk and  ...,https://dblp.uni-trier.de/db/journals/rda/
Decision Analytics,https://dblp.uni-trier.de/db/journals/decan/
Decision Making; BMC Medical Informatics &  ...,https://dblp.uni-trier.de/db/journals/midm/
Decision Sciences,https://dblp.uni-trier.de/db/journals/dsj/
Decision Sciences; Advances in  ...,https://dblp.uni-trier.de/db/journals/jamds/
Decision Sciences; International Journal of Strategic  ... (IJSDS),https://dblp.uni-trier.de/db/journals/ijsds/
Decision Support System Technology; International Journal of  ... (IJDSST),https://dblp.uni-trier.de/db/journals/ijdsst/
Decision Support Systems,https://dblp.uni-trier.de/db/journals/dss/
Decision Systems; Journal of  ...,https://dblp.uni-trier.de/db/journals/jds/
Decision Technologies; Intelligent  ...,https://dblp.uni-trier.de/db/journals/idt/
Defence Support Systems; International Journal of Intelligent  ... (IJIDSS),https://dblp.uni-trier.de/db/journals/ijidss/
Dependable and Secure Computing; IEEE Transactions on  ...,https://dblp.uni-trier.de/db/journals/tdsc/
Dependable and Trustworthy Information Systems; International Journal of  ... (IJDTIS),https://dblp.uni-trier.de/db/journals/ijdtis/
Design Automation for Embedded Systems,https://dblp.uni-trier.de/db/journals/dafes/
Design Automation of Electronic Systems; ACM Transactions on  ... (TODAES),https://dblp.uni-trier.de/db/journals/todaes/
"Design; Electronic Publishing - Origination, Dissemination and  ... (EPodd)",https://dblp.uni-trier.de/db/journals/epodd/
"Design Technologies; International Journal of Art, Culture and  ... (IJACDT)",https://dblp.uni-trier.de/db/journals/ijacdt/
"Designs, Codes and Cryptography",https://dblp.uni-trier.de/db/journals/dcc/
Development; Information Technology for  ...,https://dblp.uni-trier.de/db/journals/itd/
Development; Journal of Software Engineering Research and  ... (JSERD),https://dblp.uni-trier.de/db/journals/jserd/
"Devices & Systems; IET Circuits,  ...",https://dblp.uni-trier.de/db/journals/iet-cds/
DGOV - Digital Government: Research and Practice,https://dblp.uni-trier.de/db/journals/dgov/
Dialogue and Discourse (D&D),https://dblp.uni-trier.de/db/journals/dad/
Didactics; Rhino  ...,https://dblp.uni-trier.de/db/journals/rhino/
Digital,https://dblp.uni-trier.de/db/journals/digital/
Digital Applications in Archaeology and Cultural Heritage,https://dblp.uni-trier.de/db/journals/daach/
Digital Communications and Networks,https://dblp.uni-trier.de/db/journals/dcan/
Digital Competence; International Journal of Digital Literacy and  ... (IJDLDC),https://dblp.uni-trier.de/db/journals/ijdldc/
Digital Content Technology and its Applications; Journal of  ...,https://dblp.uni-trier.de/db/journals/jdcta/
Digital Creativity,https://dblp.uni-trier.de/db/journals/creativity/
Digital Crime and Forensics; International Journal of  ... (IJDCF),https://dblp.uni-trier.de/db/journals/ijdcf/
Digital Curation; International Journal of  ... (IJDC),https://dblp.uni-trier.de/db/journals/ijdc/
Digital Earth; International Journal of  ...,https://dblp.uni-trier.de/db/journals/digearth/
Digital Economy; International Journal of Innovation in the  ... (IJIDE),https://dblp.uni-trier.de/db/journals/ijide/
Digital Evidence; International Journal of  ...,https://dblp.uni-trier.de/db/journals/ijde/
Digital Forensic Practice; Journal of  ...,https://dblp.uni-trier.de/db/journals/jdfp/
"Digital Forensics, Security and Law; Journal of  ...",https://dblp.uni-trier.de/db/journals/jdfsl/
Digital Government: Research and Practice (DGOV),https://dblp.uni-trier.de/db/journals/dgov/
Digital Humanities; Frontiers in  ...,https://dblp.uni-trier.de/db/journals/fidh/
Digital Humanities; Journal of Data Mining &  ... (JDMDH),https://dblp.uni-trier.de/db/journals/jdmdh/
Digital Humanities Quarterly,https://dblp.uni-trier.de/db/journals/dhq/
Digital Information; Journal of  ... (JoDI),https://dblp.uni-trier.de/db/journals/jodi/
Digital Information Management; Journal of  ...,https://dblp.uni-trier.de/db/journals/jdim/
Digital Investigation; Forensic Science International:  ...,https://dblp.uni-trier.de/db/journals/di/
Digital Libraries; Bulletin of the IEEE Technical Committee on  ... (TCDL Bulletin),https://dblp.uni-trier.de/db/journals/tcdl/
Digital Libraries; International Journal on  ... (JODL),https://dblp.uni-trier.de/db/journals/jodl/
Digital Libraries Journal; Russian  ...,https://dblp.uni-trier.de/db/journals/rdlj/
Digital Library Perspectives,https://dblp.uni-trier.de/db/journals/oclc/
Digital Library Systems; International Journal of  ... (IJDLS),https://dblp.uni-trier.de/db/journals/ijdls/
Digital Literacy and Digital Competence; International Journal of  ... (IJDLDC),https://dblp.uni-trier.de/db/journals/ijdldc/
Digital Multimedia Broadcasting; International Journal of  ...,https://dblp.uni-trier.de/db/journals/ijdmbc/
Digital Review; ACM SIGMOD  ...,https://dblp.uni-trier.de/db/journals/dr/
Digital Scholarship in the Humanities (DSH),https://dblp.uni-trier.de/db/journals/lalc/
Digital Signal Processing,https://dblp.uni-trier.de/db/journals/dsp/
"Digital Society, Ethics, Socio-Legal and Governance of Digital Technology",https://dblp.uni-trier.de/db/journals/digitalsociety/
Digital Symposium Collection; ACM SIGMOD  ...,https://dblp.uni-trier.de/db/journals/disc/
Digital Technical Journal,https://dblp.uni-trier.de/db/journals/dtj/
digma - Zeitschrift für Datenrecht und Informationssicherheit (digma),https://dblp.uni-trier.de/db/journals/digma/
DIM - Data and Information Management,https://dblp.uni-trier.de/db/journals/dim/
Discover Artificial Intelligence,https://dblp.uni-trier.de/db/journals/dai/
Discover Computing,https://dblp.uni-trier.de/db/journals/ir/
Discover Internet of Things,https://dblp.uni-trier.de/db/journals/diot/
Discrete Algorithms; Journal of  ...,https://dblp.uni-trier.de/db/journals/jda/
Discrete and Applied Mathematics; The Art of  ... (ADAM),https://dblp.uni-trier.de/db/journals/adam/
Discrete Applied Mathematics,https://dblp.uni-trier.de/db/journals/dam/
Discrete & Computational Geometry,https://dblp.uni-trier.de/db/journals/dcg/
Discrete Event Dynamic Systems,https://dblp.uni-trier.de/db/journals/deds/
Discrete Mathematics,https://dblp.uni-trier.de/db/journals/dm/
"Discrete Mathematics, Algorithms and Applications",https://dblp.uni-trier.de/db/journals/dmaa/
Discrete Mathematics; Contributions to  ...,https://dblp.uni-trier.de/db/journals/cdm/
Discrete Mathematics; SIAM Journal on  ...,https://dblp.uni-trier.de/db/journals/siamdm/
Discrete Mathematics & Theoretical Computer Science (DMTCS),https://dblp.uni-trier.de/db/journals/dmtcs/
Discrete Optimization,https://dblp.uni-trier.de/db/journals/disopt/
Discussiones Mathematicae Graph Theory,https://dblp.uni-trier.de/db/journals/dmgt/
Displays,https://dblp.uni-trier.de/db/journals/displays/
"Dissemination and Design; Electronic Publishing - Origination,  ... (EPodd)",https://dblp.uni-trier.de/db/journals/epodd/
Distance Education Technologies; International Journal of  ... (IJDET),https://dblp.uni-trier.de/db/journals/ijdet/
Distributed and Parallel Databases,https://dblp.uni-trier.de/db/journals/dpd/
Distributed Computing,https://dblp.uni-trier.de/db/journals/dc/
Distributed Computing; International Journal of Networked and  ... (IJNDC),https://dblp.uni-trier.de/db/journals/ijndc/
Distributed Ledger Technologies: Research and Practice,https://dblp.uni-trier.de/db/journals/distribledger/
Distributed Sensor Networks; International Journal of  ...,https://dblp.uni-trier.de/db/journals/ijdsn/
Distributed Systems and Technologies; International Journal of  ... (IJDST),https://dblp.uni-trier.de/db/journals/ijdst/
Distributed Systems Engineering,https://dblp.uni-trier.de/db/journals/dse/
Distributed Systems; IEEE Transactions on Parallel and  ... (TPDS),https://dblp.uni-trier.de/db/journals/tpds/
Distributed Systems; International Journal of Communication Networks and  ... (IJCNDS),https://dblp.uni-trier.de/db/journals/ijcnds/
Distributed Systems Online; IEEE  ...,https://dblp.uni-trier.de/db/journals/dsonline/
DMLR - Journal of Data-centric Machine Learning Research,https://dblp.uni-trier.de/db/journals/dmlr/
DMTCS - Discrete Mathematics & Theoretical Computer Science,https://dblp.uni-trier.de/db/journals/dmtcs/
Document Analysis and Recognition; International Journal on  ... (IJDAR),https://dblp.uni-trier.de/db/journals/ijdar/
Document Numérique,https://dblp.uni-trier.de/db/journals/dn/
Documentation; Journal of  ...,https://dblp.uni-trier.de/db/journals/jd/
DQ - Data Quality,https://dblp.uni-trier.de/db/journals/dq/
Drug Design; International Journal of Computational Biology and  ... (IJCBDD),https://dblp.uni-trier.de/db/journals/ijcbdd/
DSH - Digital Scholarship in the Humanities,https://dblp.uni-trier.de/db/journals/lalc/
dud - Datenschutz und Datensicherheit,https://dblp.uni-trier.de/db/journals/dud/
Dynamic Games and Applications,https://dblp.uni-trier.de/db/journals/dga/
Dynamical Systems; SIAM Journal on Applied  ...,https://dblp.uni-trier.de/db/journals/siamads/
Dynamics in IT; International Journal of Social and Organizational  ... (IJSODIT),https://dblp.uni-trier.de/db/journals/ijsodit/
E-Adoption; International Journal of  ... (IJEA),https://dblp.uni-trier.de/db/journals/ijea/
e-Business; EAI Endorsed Transactions on  ...,https://dblp.uni-trier.de/db/journals/ebusiness/
E-Business Management; Information Systems and  ... (ISeB),https://dblp.uni-trier.de/db/journals/isem/
E-Business Research; International Journal of  ... (IJEBR),https://dblp.uni-trier.de/db/journals/ijebr/
e-Collaboration; International Journal of  ... (IJeC),https://dblp.uni-trier.de/db/journals/ijec/
E-Entrepreneurship and Innovation; International Journal of  ...,https://dblp.uni-trier.de/db/journals/ijeei/
E-Health and Medical Communications; International Journal of  ... (IJEHMC),https://dblp.uni-trier.de/db/journals/ijehmc/
e-Informatica Software Engineering Journal,https://dblp.uni-trier.de/db/journals/eInformatica/
e-Minds: International Journal on Human-Computer Interaction,https://dblp.uni-trier.de/db/journals/eminds/
E-Politics; International Journal of  ... (IJEP),https://dblp.uni-trier.de/db/journals/ijep/
E-Services and Mobile Applications; International Journal of  ... (IJESMA),https://dblp.uni-trier.de/db/journals/ijesma/
e-Technology; International Arab Journal of  ...,https://dblp.uni-trier.de/db/journals/iajet/
EAI Endorsed Transactions on Ambient Systems,https://dblp.uni-trier.de/db/journals/amsys/
EAI Endorsed Transactions on Cloud Systems,https://dblp.uni-trier.de/db/journals/eetcs/
EAI Endorsed Transactions on Cognitive Communications,https://dblp.uni-trier.de/db/journals/eetcogcom/
EAI Endorsed Transactions on Collaborative Computing,https://dblp.uni-trier.de/db/journals/eetcc/
EAI Endorsed Transactions on Complex Systems,https://dblp.uni-trier.de/db/journals/comsys/
EAI Endorsed Transactions on Context-aware Systems and Applications,https://dblp.uni-trier.de/db/journals/casa/
EAI Endorsed Transactions on Creative Technologies,https://dblp.uni-trier.de/db/journals/eetct/
EAI Endorsed Transactions on e-Business,https://dblp.uni-trier.de/db/journals/ebusiness/
EAI Endorsed Transactions on e-Learning,https://dblp.uni-trier.de/db/journals/eeel/
EAI Endorsed Transactions on Energy Web,https://dblp.uni-trier.de/db/journals/ew/
EAI Endorsed Transactions on Future Intelligent Educational Environments,https://dblp.uni-trier.de/db/journals/fiee/
EAI Endorsed Transactions on Industrial Networks and Intelligent Systems,https://dblp.uni-trier.de/db/journals/inis/
EAI Endorsed Transactions on Mobile Communications and Applications,https://dblp.uni-trier.de/db/journals/mca/
EAI Endorsed Transactions on Pervasive Health and Technology,https://dblp.uni-trier.de/db/journals/phat/
EAI Endorsed Transactions on Scalable Information Systems,https://dblp.uni-trier.de/db/journals/sis/
EAI Endorsed Transactions on Security and Safety,https://dblp.uni-trier.de/db/journals/sesa/
EAI Endorsed Transactions on Self-Adaptive Systems,https://dblp.uni-trier.de/db/journals/sas/
EAI Endorsed Transactions on Serious Games,https://dblp.uni-trier.de/db/journals/sg/
EAI Endorsed Transactions on Ubiquitous Environments,https://dblp.uni-trier.de/db/journals/ue/
EAI Endorsed Transactions on Wireless Spectrum,https://dblp.uni-trier.de/db/journals/eetws/
Earth Science Informatics,https://dblp.uni-trier.de/db/journals/esi/
EASST; Electronic Communication of the  ...,https://dblp.uni-trier.de/db/journals/eceasst/
EATCS; Bulletin of the  ...,https://dblp.uni-trier.de/db/journals/eatcs/
ECCC - Electronic Colloquium on Computational Complexity,https://dblp.uni-trier.de/db/journals/eccc/
Ecological Informatics,https://dblp.uni-trier.de/db/journals/ecoi/
Economic Theory; Journal of  ...,https://dblp.uni-trier.de/db/journals/jet/
Economics and Computation; ACM Transactions on  ...,https://dblp.uni-trier.de/db/journals/teco/
Economy; International Journal of Innovation in the Digital  ... (IJIDE),https://dblp.uni-trier.de/db/journals/ijide/
Education and Information Technologies,https://dblp.uni-trier.de/db/journals/eait/
Education; Computer Applications in Engineering  ...,https://dblp.uni-trier.de/db/journals/caee/
Education for Information,https://dblp.uni-trier.de/db/journals/efi/
Education; Informatics in  ...,https://dblp.uni-trier.de/db/journals/iie/
Education; International Journal of Artificial Intelligence in  ...,https://dblp.uni-trier.de/db/journals/aiedu/
Education; International Journal of Cyber Ethics in  ... (IJCEE),https://dblp.uni-trier.de/db/journals/ijcee/
Education; International Journal of Learning Analytics and Artificial Intelligence for  ... (iJAI),https://dblp.uni-trier.de/db/journals/ijai/
Education; International Journal of Quality Assurance in Engineering and Technology  ... (IJQAETE),https://dblp.uni-trier.de/db/journals/ijqaete/
Education; Journal of Information Systems  ...,https://dblp.uni-trier.de/db/journals/jisedu/
Educational Environments; EAI Endorsed Transactions on Future Intelligent  ...,https://dblp.uni-trier.de/db/journals/fiee/
Educational Marketing; International Journal of Technology and  ... (IJTEM),https://dblp.uni-trier.de/db/journals/ijtem/
Educational Technology; British Journal of  ... (BJET),https://dblp.uni-trier.de/db/journals/bjet/
Educational Technology & Society; Journal of  ...,https://dblp.uni-trier.de/db/journals/ets/
Edutainment; Transactions on  ...,https://dblp.uni-trier.de/db/journals/tedu/
"EG - Electronic Government, an International Journal",https://dblp.uni-trier.de/db/journals/eg/
Egyptian Computer Science Journal,https://dblp.uni-trier.de/db/journals/ecs/
EJIS - European Journal of Information Systems,https://dblp.uni-trier.de/db/journals/ejis/
EJISDC - Electronic Journal of Information Systems in Developing Countries,https://dblp.uni-trier.de/db/journals/ejisdc/
EJLT - European Journal of Law and Technology,https://dblp.uni-trier.de/db/journals/ejlt/
eLearn Magazine,https://dblp.uni-trier.de/db/journals/elearn/
Electrical and Computer Engineering; Journal of  ...,https://dblp.uni-trier.de/db/journals/jece/
Electrical Engineering and Computer Science; Periodica Polytechnica  ...,https://dblp.uni-trier.de/db/journals/eecs/
Electrical Engineering and Computer Sciences; Turkish Journal of  ...,https://dblp.uni-trier.de/db/journals/elektrik/
Electronic Business; International Journal of  ... (IJEB),https://dblp.uni-trier.de/db/journals/ijeb/
Electronic Business Management; International Journal of  ... (IJEBM),https://dblp.uni-trier.de/db/journals/ijebm/
Electronic Colloquium on Computational Complexity (ECCC),https://dblp.uni-trier.de/db/journals/eccc/
Electronic Commerce in Organizations; Journal of  ... (JECO),https://dblp.uni-trier.de/db/journals/jeco/
Electronic Commerce; International Journal of  ...,https://dblp.uni-trier.de/db/journals/ijecommerce/
Electronic Commerce; Journal of Organizational Computing and  ...,https://dblp.uni-trier.de/db/journals/jocec/
Electronic Commerce Research,https://dblp.uni-trier.de/db/journals/ecr/
Electronic Commerce Research and Applications,https://dblp.uni-trier.de/db/journals/ecra/
Electronic Commerce Research; Journal of  ...,https://dblp.uni-trier.de/db/journals/jecr/
Electronic Communication of the EASST,https://dblp.uni-trier.de/db/journals/eceasst/
Electronic Design Automation; Foundations and Trends in  ...,https://dblp.uni-trier.de/db/journals/fteda/
Electronic Express; IEICE  ...,https://dblp.uni-trier.de/db/journals/ieiceee/
"Electronic Government, an International Journal (EG)",https://dblp.uni-trier.de/db/journals/eg/
Electronic Government Research; International Journal of  ... (IJEGR),https://dblp.uni-trier.de/db/journals/ijegr/
Electronic Healthcare; International Journal of  ... (IJEH),https://dblp.uni-trier.de/db/journals/ijeh/
Electronic Imaging; Journal of  ...,https://dblp.uni-trier.de/db/journals/jei/
electronic journal; CLEI  ...,https://dblp.uni-trier.de/db/journals/cleiej/
Electronic Journal of Combinatorics; The  ...,https://dblp.uni-trier.de/db/journals/combinatorics/
Electronic Journal of Graph Theory and Applications,https://dblp.uni-trier.de/db/journals/ejgta/
Electronic Journal of Information Systems in Developing Countries (EJISDC),https://dblp.uni-trier.de/db/journals/ejisdc/
Electronic Library; The  ...,https://dblp.uni-trier.de/db/journals/el/
Electronic Markets,https://dblp.uni-trier.de/db/journals/electronicmarkets/
Electronic Notes in Discrete Mathematics,https://dblp.uni-trier.de/db/journals/endm/
"Electronic Publishing - Origination, Dissemination and Design (EPodd)",https://dblp.uni-trier.de/db/journals/epodd/
Electronic Publishing; Journal of  ... (JEP),https://dblp.uni-trier.de/db/journals/ep/
Electronic Security and Digital Forensics; International Journal of  ... (IJESDF),https://dblp.uni-trier.de/db/journals/ijesdf/
Electronic Systems; ACM Transactions on Design Automation of  ... (TODAES),https://dblp.uni-trier.de/db/journals/todaes/
Electronic Systems; IEEE Transactions on Aerospace and  ...,https://dblp.uni-trier.de/db/journals/taes/
Electronic Testing; Journal of  ...,https://dblp.uni-trier.de/db/journals/et/
Electronic Transactions on Artificial Intelligence (ETAI),https://dblp.uni-trier.de/db/journals/etai/
Electronics; IEICE Transactions on  ...,https://dblp.uni-trier.de/db/journals/ieicetc/
Elektrotechnik und Informationstechnik,https://dblp.uni-trier.de/db/journals/ei/
Embedded and Real-Time Communication Systems; International Journal of  ... (IJERTCS),https://dblp.uni-trier.de/db/journals/ijertcs/
Embedded Computing; Journal of  ...,https://dblp.uni-trier.de/db/journals/jec/
Embedded Computing Systems; ACM Transactions on  ...,https://dblp.uni-trier.de/db/journals/tecs/
Embedded Systems; Design Automation for  ...,https://dblp.uni-trier.de/db/journals/dafes/
Embedded Systems; IACR Transactions on Cryptographic Hardware and  ... (TCHES),https://dblp.uni-trier.de/db/journals/tches/
Embedded Systems; International Journal of  ... (IJES),https://dblp.uni-trier.de/db/journals/ijes/
Embedded Systems; Leibniz Transactions on  ... (LITES),https://dblp.uni-trier.de/db/journals/lites/
Embedded Systems Letters; IEEE  ...,https://dblp.uni-trier.de/db/journals/esl/
Emerging and Selected Topics in Circuits and Systems; IEEE Journal of  ...,https://dblp.uni-trier.de/db/journals/esticas/
Emerging Technologies in Computing Systems; ACM Journal on  ...,https://dblp.uni-trier.de/db/journals/jetc/
Emerging Technologies in Learning; International Journal of  ... (iJET),https://dblp.uni-trier.de/db/journals/ijet/
Emerging Topics in Computational Intelligence; IEEE Transactions on  ...,https://dblp.uni-trier.de/db/journals/tetci/
Emerging Topics in Computing; IEEE Transactions on  ...,https://dblp.uni-trier.de/db/journals/tetc/
EMISA Forum,https://dblp.uni-trier.de/db/journals/emisa/
Empirical Software Engineering,https://dblp.uni-trier.de/db/journals/ese/
Encyclopedia with Semantic Computing and Robotic Intelligence,https://dblp.uni-trier.de/db/journals/escri/
End User Computing; Journal of Organizational and  ... (JOEUC),https://dblp.uni-trier.de/db/journals/joeuc/
Endorsed Transactions on Cloud Systems; EAI  ...,https://dblp.uni-trier.de/db/journals/eetcs/
Endorsed Transactions on Cognitive Communications; EAI  ...,https://dblp.uni-trier.de/db/journals/eetcogcom/
Endorsed Transactions on e-Learning; EAI  ...,https://dblp.uni-trier.de/db/journals/eeel/
Endorsed Transactions on Mobile Communications and Applications; EAI  ...,https://dblp.uni-trier.de/db/journals/mca/
Endorsed Transactions on Scalable Information Systems; EAI  ...,https://dblp.uni-trier.de/db/journals/sis/
Energy Informatics,https://dblp.uni-trier.de/db/journals/eninf/
Energy Optimization and Engineering; International Journal of  ... (IJEOE),https://dblp.uni-trier.de/db/journals/ijeoe/
Energy Web; EAI Endorsed Transactions on  ...,https://dblp.uni-trier.de/db/journals/ew/
Engineering and Technology Education; International Journal of Quality Assurance in  ... (IJQAETE),https://dblp.uni-trier.de/db/journals/ijqaete/
Engineering Applications of Artificial Intelligence,https://dblp.uni-trier.de/db/journals/eaai/
Engineering; Data Science and  ...,https://dblp.uni-trier.de/db/journals/dase/
Engineering Education; Computer Applications in  ...,https://dblp.uni-trier.de/db/journals/caee/
Engineering Informatics; Advanced  ...,https://dblp.uni-trier.de/db/journals/aei/
Engineering Informatics; International Journal of Intelligent  ... (IJIEI),https://dblp.uni-trier.de/db/journals/ijiei/
Engineering; International Journal of Computational Science and  ... (IJCSE),https://dblp.uni-trier.de/db/journals/ijcse/
Engineering; International Journal of Energy Optimization and  ... (IJEOE),https://dblp.uni-trier.de/db/journals/ijeoe/
Engineering; Journal of Computational  ...,https://dblp.uni-trier.de/db/journals/jcengi/
Engineering; Journal of Computing and Information Science in  ...,https://dblp.uni-trier.de/db/journals/jcise/
Engineering; Journal of Systems and Control  ...,https://dblp.uni-trier.de/db/journals/jsce/
Engineering Letters,https://dblp.uni-trier.de/db/journals/engl/
Engineering Management; IEEE Transactions on  ...,https://dblp.uni-trier.de/db/journals/tem/
Engineering Pedagogy; International Journal of  ... (iJEP),https://dblp.uni-trier.de/db/journals/i-jep/
Engineering; Production  ...,https://dblp.uni-trier.de/db/journals/peng/
"Engineering, Science & IT; International Journal of Recent Contributions from  ... (iJES)",https://dblp.uni-trier.de/db/journals/i-jes/
Engineering Sciences; Advanced Modeling and Simulation in  ...,https://dblp.uni-trier.de/db/journals/amses/
"Engineering, Social Justice and Peace; International Journal of  ... (IJESJP)",https://dblp.uni-trier.de/db/journals/ijesjp/
Engineering Software; Advances in  ...,https://dblp.uni-trier.de/db/journals/aes/
Engineering with Computers,https://dblp.uni-trier.de/db/journals/ewc/
Enterprise Information Management; Journal of  ...,https://dblp.uni-trier.de/db/journals/jeim/
Enterprise Information Systems,https://dblp.uni-trier.de/db/journals/eis/
Enterprise Information Systems; International Journal of  ... (IJEIS),https://dblp.uni-trier.de/db/journals/ijeis/
Enterprise Management; International Journal of Internet and  ... (IJIEM),https://dblp.uni-trier.de/db/journals/ijiem/
Enterprise Modelling and Information Systems Architectures - International Journal of Conceptual Modeling,https://dblp.uni-trier.de/db/journals/emisaij/
Entertainment; Computers in  ...,https://dblp.uni-trier.de/db/journals/cie/
Entertainment Computing,https://dblp.uni-trier.de/db/journals/entcom/
Entropy,https://dblp.uni-trier.de/db/journals/entropy/
Environmental Information Systems; International Journal of Agricultural and  ... (IJAEIS),https://dblp.uni-trier.de/db/journals/ijaeis/
Environmental Modelling and Software,https://dblp.uni-trier.de/db/journals/envsoft/
EPJ Data Science,https://dblp.uni-trier.de/db/journals/epjds/
"EPodd - Electronic Publishing - Origination, Dissemination and Design",https://dblp.uni-trier.de/db/journals/epodd/
ERCIM News,https://dblp.uni-trier.de/db/journals/ercim/
ETAI - Electronic Transactions on Artificial Intelligence,https://dblp.uni-trier.de/db/journals/etai/
Ethics and Information Technology,https://dblp.uni-trier.de/db/journals/ethicsit/
EURASIP Journal on Advances in Signal Processing,https://dblp.uni-trier.de/db/journals/ejasp/
"EURASIP Journal on Audio, Speech, and Music Processing",https://dblp.uni-trier.de/db/journals/ejasmp/
EURASIP Journal on Bioinformatics and Systems Biology,https://dblp.uni-trier.de/db/journals/ejbsb/
EURASIP Journal on Embedded Systems,https://dblp.uni-trier.de/db/journals/ejes/
EURASIP Journal on Image and Video Processing,https://dblp.uni-trier.de/db/journals/ejivp/
EURASIP Journal on Information Security,https://dblp.uni-trier.de/db/journals/ejisec/
EURASIP Journal on Wireless Communications and Networking,https://dblp.uni-trier.de/db/journals/ejwcn/
EURO Journal on Computational Optimization,https://dblp.uni-trier.de/db/journals/ejco/
