Link Text,URL
BlockTEA - International Conference on Blockchain Technology and Emerging Technologies,https://dblp.uni-trier.de/db/conf/blocktea/
BlogTalk - International Conferences on Social Software,https://dblp.uni-trier.de/db/conf/blogtalk/
BM-FA - International Workshop on Behaviour Modelling -Foundations and Applications,https://dblp.uni-trier.de/db/conf/bmfa/
BMAS - IEEE/ACM International Workshop on Behavioral Modeling and Simulation,https://dblp.uni-trier.de/db/conf/bmas/
BMC - International Workshop on Bounded Model Checking,https://dblp.uni-trier.de/db/conf/bmc/
BMCV - Biologically Motivated Computer Vision,https://dblp.uni-trier.de/db/conf/bmcv/
BMSB - IEEE International Symposium on Broadband Multimedia Systems and Broadcasting,https://dblp.uni-trier.de/db/conf/bmsb/
BMSD - International Symposium on Business Modeling and Software Design,https://dblp.uni-trier.de/db/conf/bmsd/
BMVC - British Machine Vision Conference,https://dblp.uni-trier.de/db/conf/bmvc/
BNAIC - Joint Benelux Conference on Artificial Intelligence and Machine Learning,https://dblp.uni-trier.de/db/conf/bnaic/
Body Area Networks; International Conference on  ... (BODYNETS),https://dblp.uni-trier.de/db/conf/bodynets/
Body of Knowledge for Software Sustainability; Workshop on  ... (BoKSS),https://dblp.uni-trier.de/db/conf/icse-bokss/
BODYNETS - International Conference on Body Area Networks,https://dblp.uni-trier.de/db/conf/bodynets/
BoKSS - Workshop on Body of Knowledge for Software Sustainability,https://dblp.uni-trier.de/db/conf/icse-bokss/
Bonn Workshop of Combinatorial Optimization,https://dblp.uni-trier.de/db/conf/bonnco/
BooksOnline - Workshop on Research Advances in Large Digital Book Repositories and Complementary Media,https://dblp.uni-trier.de/db/conf/books/
Bots in Software Engineering; International Workshop on  ... (BotSE),https://dblp.uni-trier.de/db/conf/botse-ws/
BotSE - International Workshop on Bots in Software Engineering,https://dblp.uni-trier.de/db/conf/botse-ws/
Bounded Model Checking; International Workshop on  ... (BMC),https://dblp.uni-trier.de/db/conf/bmc/
BPAOSD - Workshop on Best Practices in Applying Aspect-Oriented Software Development,https://dblp.uni-trier.de/db/conf/bpaosd/
BPM - International Conference on Business Process Management,https://dblp.uni-trier.de/db/conf/bpm/
"BPMDS - International Conference on Enterprise, Business-Process and Information Systems Modeling",https://dblp.uni-trier.de/db/conf/bpmds/
BPMN - Business Process Modeling Notation,https://dblp.uni-trier.de/db/conf/bpmn/
"BPOE - Workshop on Big Data Benchmarks, Performance Optimization, and Emerging Hardware",https://dblp.uni-trier.de/db/conf/bpoe/
BPRA International Conference on Pattern Recognition,https://dblp.uni-trier.de/db/conf/par/
BPSC - Business Process and Services Computing,https://dblp.uni-trier.de/db/conf/bpsc/
BQGT - Behavioral and Quantitative Game Theory,https://dblp.uni-trier.de/db/conf/bqgt/
BRACIS - Brazilian Conference on Intelligent Systems,https://dblp.uni-trier.de/db/conf/bracis/
Brain Function Assessment in Learning; International Conference on  ... (CBDAR),https://dblp.uni-trier.de/db/conf/bfal/
Brain Informatics (BI),https://dblp.uni-trier.de/db/conf/brain/
"Brain, Vision, and Artificial Intelligence (BVAI)",https://dblp.uni-trier.de/db/conf/bvai/
Brain-Computer Interface Conference; Graz  ... (GBCIC),https://dblp.uni-trier.de/db/conf/gbcic/
Brain-Computer Interface; International Winter Conference on  ... (BCI),https://dblp.uni-trier.de/db/conf/bci3/
Brain-Computer Interfaces; International Scientific Conference on  ... (IC BCI),https://dblp.uni-trier.de/db/conf/bci2/
Brain-Inspired Cognitive Architectures for Artificial Intelligence; Annual International Conference on  ... (BICA*AI),https://dblp.uni-trier.de/db/conf/bica/
Brain-Inspired Computing; International Workshop on  ... (BrainComp),https://dblp.uni-trier.de/db/conf/braincomp/
BrainComp - International Workshop on Brain-Inspired Computing,https://dblp.uni-trier.de/db/conf/braincomp/
"BrainLes - International Workshop on Brainlesion: Glioma, Multiple Sclerosis, Stroke and Traumatic Brain Injuries",https://dblp.uni-trier.de/db/conf/brainles-ws/
"Brainlesion: Glioma, Multiple Sclerosis, Stroke and Traumatic Brain Injuries; International Workshop on  ... (BrainLes)",https://dblp.uni-trier.de/db/conf/brainles-ws/
BRAINS - Conference on Blockchain Research & Applications for Innovative Networks and Services,https://dblp.uni-trier.de/db/conf/brains/
Brazilian Conference on Intelligent Systems (BRACIS),https://dblp.uni-trier.de/db/conf/bracis/
Brazilian Conference on Software: Practice and Theory (CBSoft),https://dblp.uni-trier.de/db/conf/cbsoft/
Brazilian Symposium in Information and Human Language Technology (STIL),https://dblp.uni-trier.de/db/conf/stil/
Brazilian Symposium on Artificial Intelligence (SBIA),https://dblp.uni-trier.de/db/conf/sbia/
Brazilian Symposium on Bioinformatics (BSB),https://dblp.uni-trier.de/db/conf/wob/
Brazilian Symposium on Collaborative Systems (SBSC),https://dblp.uni-trier.de/db/conf/sbsc/
Brazilian Symposium on Computer Games and Digital Entertainment (SBGAMES),https://dblp.uni-trier.de/db/conf/sbgames/
Brazilian Symposium on Computer Networks and Distributed Systems (SBRC),https://dblp.uni-trier.de/db/conf/sbrc/
Brazilian Symposium on Computing System Engineering (SBESC),https://dblp.uni-trier.de/db/conf/sbesc/
Brazilian Symposium on Databases (SBBD),https://dblp.uni-trier.de/db/conf/sbbd/
Brazilian Symposium on Document Image Analysis (BSDIA),https://dblp.uni-trier.de/db/conf/bsdia/
Brazilian Symposium on Formal Methods (SBMF),https://dblp.uni-trier.de/db/conf/sbmf/
Brazilian Symposium on GeoInformatics (GEOINFO),https://dblp.uni-trier.de/db/conf/geoinfo/
Brazilian Symposium on Human Factors in Computing Systems (IHC),https://dblp.uni-trier.de/db/conf/ihc/
Brazilian Symposium on Information Systems (SBSI),https://dblp.uni-trier.de/db/conf/sbsi/
Brazilian Symposium on Multimedia and the Web (WebMedia),https://dblp.uni-trier.de/db/conf/webmedia/
Brazilian Symposium on Neural Networks (SBRN),https://dblp.uni-trier.de/db/conf/sbrn/
Brazilian Symposium on Programming Languages (SBLP),https://dblp.uni-trier.de/db/conf/sblp/
"Brazilian Symposium on Software Components, Architectures and Reuse (SBCARS)",https://dblp.uni-trier.de/db/conf/sbcars/
Brazilian Symposium on Software Engineering (SBES),https://dblp.uni-trier.de/db/conf/sbes/
Brazilian Symposium on Software Quality (SBQS),https://dblp.uni-trier.de/db/conf/sbqs/
Brazilian Symposium on Systematic and Automated Software Testing (SAST),https://dblp.uni-trier.de/db/conf/sast/
Brazilian Workshop on Agile Methods (WBMA),https://dblp.uni-trier.de/db/conf/wbma/
Breast Imaging; International Workshop on  ... (IWBI),https://dblp.uni-trier.de/db/conf/iwbi/
Breast Imaging; International Workshop on  ... (IWDM),https://dblp.uni-trier.de/db/conf/mammo/
Bridging the Gap Between AI and Reality; International Conference on  ... (AISoLA),https://dblp.uni-trier.de/db/conf/aisola/
Bridging the Gap between Human and Automated Reasoning; Workshop on  ... (BtG),https://dblp.uni-trier.de/db/conf/btg/
Bristol Ideas in Mobile Learning Symposium (BIIML),https://dblp.uni-trier.de/db/conf/biiml/
British Combinatorial Conference,https://dblp.uni-trier.de/db/conf/bcc/
British Computer Society Conference on Human-Computer Interaction (BCS HCI),https://dblp.uni-trier.de/db/conf/bcshci/
British International Conference on Databases (BICOD),https://dblp.uni-trier.de/db/conf/bncod/
British Machine Vision Conference (BMVC),https://dblp.uni-trier.de/db/conf/bmvc/
"Broadband and Wireless Computing, Communication and Applications (BWCCA)",https://dblp.uni-trier.de/db/conf/bwcca/
Broadband Communications; IFIP International Conference on  ... (BC),https://dblp.uni-trier.de/db/conf/broadband/
"Broadband Communications, Information Technology & Biomedical Applications; International Conference on  ... (BroadBandCom)",https://dblp.uni-trier.de/db/conf/broadcom/
"Broadband Communications, Networks and Systems; International Conference on  ... (BROADNETS)",https://dblp.uni-trier.de/db/conf/broadnets/
Broadband European Networks; International Symposium on  ... (SYBEN),https://dblp.uni-trier.de/db/conf/syben/
Broadband Islands,https://dblp.uni-trier.de/db/conf/bi/
Broadband Multimedia Systems and Broadcasting; IEEE International Symposium on  ... (BMSB),https://dblp.uni-trier.de/db/conf/bmsb/
Broadband Networking Technologies,https://dblp.uni-trier.de/db/conf/bnt/
"BroadBandCom - International Conference on Broadband Communications, Information Technology & Biomedical Applications",https://dblp.uni-trier.de/db/conf/broadcom/
"BROADNETS - International Conference on Broadband Communications, Networks and Systems",https://dblp.uni-trier.de/db/conf/broadnets/
BS - Workshop on Buffer Sizing,https://dblp.uni-trier.de/db/conf/bs/
BSB - Brazilian Symposium on Bioinformatics,https://dblp.uni-trier.de/db/conf/wob/
BSCI - International Symposium on Blockchain and Secure Critical Infrastructure,https://dblp.uni-trier.de/db/conf/bsci/
BSD operating system; USENIX Conference on the  ... (BSDCon),https://dblp.uni-trier.de/db/conf/bsdcon/
BSDCon - USENIX Conference on the BSD operating system,https://dblp.uni-trier.de/db/conf/bsdcon/
BSDIA - Brazilian Symposium on Document Image Analysis,https://dblp.uni-trier.de/db/conf/bsdia/
BSN - International Conference on Wearable and Implantable Body Sensor Networks,https://dblp.uni-trier.de/db/conf/bsn/
BSNLP - Workshop on Balto-Slavic Natural Language Processing,https://dblp.uni-trier.de/db/conf/acl-bsnlp/
"BTAS - International Conference on Biometrics: Theory, Applications and Systems",https://dblp.uni-trier.de/db/conf/btas/
BtG - Workshop on Bridging the Gap between Human and Automated Reasoning,https://dblp.uni-trier.de/db/conf/btg/
BTIW - Behavior Transformation by IoT International Workshop,https://dblp.uni-trier.de/db/conf/btiw/
"BTW - Datenbanksysteme für Business, Technologie und Web",https://dblp.uni-trier.de/db/conf/btw/
BUCC - Workshop on Building and Using Comparable Corpora,https://dblp.uni-trier.de/db/conf/acl-bucc/
Building Analysis Datasets and Gathering Experience Returns for Security; International Workshop on  ... (BADGERS),https://dblp.uni-trier.de/db/conf/badgers/
Building and Using Comparable Corpora; Workshop on  ... (BUCC),https://dblp.uni-trier.de/db/conf/acl-bucc/
BUIS-Tage: Betriebliche Umweltinformationssysteme (BUIS-Tage),https://dblp.uni-trier.de/db/conf/buis/
Büroautomation,https://dblp.uni-trier.de/db/conf/bueroautomation/
Business Administration and Information Processing; International Conference on Recent Trends in  ... (BAIP),https://dblp.uni-trier.de/db/conf/baip/
Business Agility; International Workshop on Model-Driven Organizational and  ... (MOBA),https://dblp.uni-trier.de/db/conf/moba/
Business Impact of Process Improvements; International Workshop on  ... (BIPI),https://dblp.uni-trier.de/db/conf/bipi/
Business Informatics; Conference on  ... (CBI),https://dblp.uni-trier.de/db/conf/wecwis/
Business Informatics Research (BIR),https://dblp.uni-trier.de/db/conf/bir/
Business Information Security; International Conference on  ... (BISEC),https://dblp.uni-trier.de/db/conf/bisec/
Business Information Systems; International Conference on  ... (BIS),https://dblp.uni-trier.de/db/conf/bis/
Business Intelligence and Analytics; Real-Time  ... (BIRTE),https://dblp.uni-trier.de/db/conf/birte/
Business Intelligence and Big Data; Actes de la conférence  ... (EDA),https://dblp.uni-trier.de/db/conf/eda/
Business Intelligence and Financial Engineering (BIFE),https://dblp.uni-trier.de/db/conf/bife/
Business Intelligence; International Conference on  ... (CBI),https://dblp.uni-trier.de/db/conf/cbi/
Business Intelligence Summer School; European  ... (eBISS),https://dblp.uni-trier.de/db/conf/ebiss/
Business Intelligence Systems (miproBIS),https://dblp.uni-trier.de/db/conf/miproBIS/
Business Intelligence with Semantic Technologies Workshop; Combining and Uniting  ... (CUBIST),https://dblp.uni-trier.de/db/conf/cubist/
Business Intelligence; Workshop  ... (WSBI),https://dblp.uni-trier.de/db/conf/wsbi/
Business Modeling and Software Design; International Symposium on  ... (BMSD),https://dblp.uni-trier.de/db/conf/bmsd/
Business Ontologies; International Workshop on Value Modeling and  ... (VMBO),https://dblp.uni-trier.de/db/conf/vmbo/
Business Process and Services Computing (BPSC),https://dblp.uni-trier.de/db/conf/bpsc/
Business Process Management; Asia Pacific  ... (AP-BPM),https://dblp.uni-trier.de/db/conf/apbpm/
Business Process Management; International Conference on Subject-Oriented  ... (S-BPM ONE),https://dblp.uni-trier.de/db/conf/s-bpm-one/
Business Process Modeling Notation (BPMN),https://dblp.uni-trier.de/db/conf/bpmn/
Business-Driven IT Management; International Workshop on  ... (BDIM),https://dblp.uni-trier.de/db/conf/bdim/
"Business-Process and Information Systems Modeling; International Conference on Enterprise,  ... (BPMDS)",https://dblp.uni-trier.de/db/conf/bpmds/
Business-Process Modeling; Goal-Oriented  ... (GBPM),https://dblp.uni-trier.de/db/conf/gbpm/
"BVAI - Brain, Vision, and Artificial Intelligence",https://dblp.uni-trier.de/db/conf/bvai/
"BWCCA - Broadband and Wireless Computing, Communication and Applications",https://dblp.uni-trier.de/db/conf/bwcca/
Bx - International Workshop on Bidirectional Transformations,https://dblp.uni-trier.de/db/conf/bx/
"Bytecode - Workshop on Bytecode Semantics, Verification, Analysis and Transformation",https://dblp.uni-trier.de/db/conf/bytecode/
"Bytecode Semantics, Verification, Analysis and Transformation; Workshop on  ... (Bytecode)",https://dblp.uni-trier.de/db/conf/bytecode/
C&C - International Conference on Culture and Computing,https://dblp.uni-trier.de/db/conf/culture/
C++ Conference (C++),https://dblp.uni-trier.de/db/conf/c++/
C&ESAR - Computer & Electronics Security Application Rendezvous,https://dblp.uni-trier.de/db/conf/cesar/
C&T - International Conference on Communities and Technologies,https://dblp.uni-trier.de/db/conf/candt/
"C2SI - International Conference on Codes, Cryptology, and Information Security",https://dblp.uni-trier.de/db/conf/c2si/
"C3GI - Workshop on Computational Creativity, Concept Invention, and General Intelligence",https://dblp.uni-trier.de/db/conf/c3gi/
C³P - Conference on Hypercube Concurrent Computers and Applications,https://dblp.uni-trier.de/db/conf/c3p/
C3S2E - International C* Conference on Computer Science & Software Engineering,https://dblp.uni-trier.de/db/conf/c3s2e/
"C5 - Conference on Creating, Connecting and Collaborating through Computing",https://dblp.uni-trier.de/db/conf/c5/
"CAA SAFEPROCESS - CAA Symposium on Fault Detection, Supervision, and Safety for Technical Processes",https://dblp.uni-trier.de/db/conf/caasafeproc/
"CAA Symposium on Fault Detection, Supervision, and Safety for Technical Processes (CAA SAFEPROCESS)",https://dblp.uni-trier.de/db/conf/caasafeproc/
CAAD Futures - International Conference on Computer-Aided Architectural Design Futures,https://dblp.uni-trier.de/db/conf/caad-futures/
CAAI International Conference on Artificial Intelligence (CICAI),https://dblp.uni-trier.de/db/conf/cicai/
CAAN - Combinatorial and Algorithmic Aspects of Networking,https://dblp.uni-trier.de/db/conf/caan/
CAAP - Colloquium on Trees in Algebra and Programming,https://dblp.uni-trier.de/db/conf/caap/
CAC - ACM Cloud and Autonomic Computing Conference,https://dblp.uni-trier.de/db/conf/cac/
CACIC - Argentine Congress of Computer Science,https://dblp.uni-trier.de/db/conf/cacic/
"CACML - Asia Conference on Algorithms, Computing and Machine Learning",https://dblp.uni-trier.de/db/conf/cacml/
"CACRE - International Conference on Automation, Control and Robotics Engineering",https://dblp.uni-trier.de/db/conf/cacre/
CACSD - International Symposium on Computer-Aided Control System Design,https://dblp.uni-trier.de/db/conf/cacsd/
CAD - GI-Fachtagung CAD,https://dblp.uni-trier.de/db/conf/cad/
CAD/Graphics - International Conference on Computer-Aided Design and Computer Graphics,https://dblp.uni-trier.de/db/conf/cadgraphics/
CAD; Workshop on Machine Learning for  ... (MLCAD),https://dblp.uni-trier.de/db/conf/mlcad/
CADE - Conference on Automated Deduction,https://dblp.uni-trier.de/db/conf/cade/
CADUI - Computer-Aided Design of User Interfaces,https://dblp.uni-trier.de/db/conf/cadui/
"CAe - International Symposium on Computational Aesthetics in Graphics, Visualization, and Imaging",https://dblp.uni-trier.de/db/conf/cae/
CAEPIA - Conferencia de la Asociación Española para la Inteligencia Artificial,https://dblp.uni-trier.de/db/conf/caepia/
cAESAR - Adapted intEraction with SociAl Robots,https://dblp.uni-trier.de/db/conf/caesar/
CAI - Conference on Algebraic Informatics,https://dblp.uni-trier.de/db/conf/cai/
CAIA - Conference on Artificial Intelligence Applications,https://dblp.uni-trier.de/db/conf/caia/
"CAIBDA - International Conference on Artificial Intelligence, Big Data and Algorithms",https://dblp.uni-trier.de/db/conf/caibda/
CAIN - International Conference on AI Engineering - Software Engineering for AI,https://dblp.uni-trier.de/db/conf/cain/
CAINE - ISCA International Conference on Computer Applications in Industry and Engineering,https://dblp.uni-trier.de/db/conf/caine/
CAIP - International Conference on Computer Analysis of Images and Patterns,https://dblp.uni-trier.de/db/conf/caip/
CAiSE - International Conference on Advanced Information Systems Engineering,https://dblp.uni-trier.de/db/conf/caise/
CAIVD - International Workshop on Content-Based Access of Image and Video Databases,https://dblp.uni-trier.de/db/conf/caivd/
CAKR - Workshop on Cognitive Aspects of Knowledge Representation,https://dblp.uni-trier.de/db/conf/cakr/
CAL - Conférence francophone sur les Architectures Logicielles,https://dblp.uni-trier.de/db/conf/cal/
CaLC - Cryptography and Lattices,https://dblp.uni-trier.de/db/conf/calc/
CALCO - Conference on Algebra and Coalgebra in Computer Science,https://dblp.uni-trier.de/db/conf/calco/
CALCS - Workshop on Computational Approaches to Linguistic Code-Switching,https://dblp.uni-trier.de/db/conf/acl-codeswitch/
Calculemus - Symposium on the Integration of Symbolic Computation and Mechanized Reasoning,https://dblp.uni-trier.de/db/conf/calculemus/
CALDAM - International Conference on Algorithms and Discrete Applied Mathematics,https://dblp.uni-trier.de/db/conf/caldam/
CALISCE - Computer Aided Learning and Instruction in Science and Engineering,https://dblp.uni-trier.de/db/conf/calisce/
CAMAD - IEEE International Workshop on Computer Aided Modeling and Design of Communication Links and Networks,https://dblp.uni-trier.de/db/conf/camad/
Camera-Based Document Analysis and Recognition; International Workshop on  ... (CBDAR),https://dblp.uni-trier.de/db/conf/cbdar/
CAMLIS - Conference on Applied Machine Learning in Information Security,https://dblp.uni-trier.de/db/conf/camlis/
CAMP - Information Retrieval & Knowledge Management,https://dblp.uni-trier.de/db/conf/infrkm/
CAMP - International Workshop on Computer Architectures for Machine Perception,https://dblp.uni-trier.de/db/conf/camp/
CAMSAP - IEEE International Workshop on Computational Advances in Multi-Sensor Adaptive Processing,https://dblp.uni-trier.de/db/conf/camsap/
Canada-France Conference on Parallel and Distributed Computing (CFCP),https://dblp.uni-trier.de/db/conf/cfcp/
Canadian AI - Canadian Conference on Artificial Intelligence,https://dblp.uni-trier.de/db/conf/ai/
Canadian Conference on Artificial Intelligence (Canadian AI),https://dblp.uni-trier.de/db/conf/ai/
Canadian Conference on Computational Geometry (CCCG),https://dblp.uni-trier.de/db/conf/cccg/
Canadian Conference on Electrical and Computer Engineering (CCECE),https://dblp.uni-trier.de/db/conf/ccece/
Canadian Semantic Web Symposium (CSWS),https://dblp.uni-trier.de/db/conf/csws/
Canadian Semantic Web Working Symposium (CSWWS),https://dblp.uni-trier.de/db/conf/cswws/
Canadian Workshop on Information Theory (CWIT),https://dblp.uni-trier.de/db/conf/cwit/
Cancer Investigation; International Advanced Research Workshop on In Silico Oncology and  ... (IARWISOI),https://dblp.uni-trier.de/db/conf/iarwisoci/
CANDAR - International Symposium on Computing and Networking,https://dblp.uni-trier.de/db/conf/candar/
CANOPIE-HPC - International Workshop on Containers and New Orchestration Paradigms for Isolated Environments in HPC,https://dblp.uni-trier.de/db/conf/canopie-hpc/
"CANPC - Workshop on Communication, Architecture, and Applications for Network-Based Parallel Computing",https://dblp.uni-trier.de/db/conf/canpc/
CANS - Cryptology and Network Security,https://dblp.uni-trier.de/db/conf/cans/
CAP - Conférence francophone sur l'apprentissage automatique,https://dblp.uni-trier.de/db/conf/cfap/
CAP - International Workshop on Computer Algebra and Parallelism,https://dblp.uni-trier.de/db/conf/cap/
Capability Determination; International Conference on Software Process Improvement and  ... (SPICE),https://dblp.uni-trier.de/db/conf/spice/
Capacity Sharing Workshop (CSWS),https://dblp.uni-trier.de/db/conf/csws2/
CAPTECH - Modelling and Motion Capture Techniques for Virtual Environments,https://dblp.uni-trier.de/db/conf/captech/
"CAR - International Asia Conference on Informatics in Control, Automation and Robotics",https://dblp.uni-trier.de/db/conf/car/
CARDIS - Smart Card Research and Advanced Application Conference,https://dblp.uni-trier.de/db/conf/cardis/
CARLA - Latin American Conference on High Performance Computing,https://dblp.uni-trier.de/db/conf/carla/
Carnahan Conference on Security Technology; International  ... (ICCST),https://dblp.uni-trier.de/db/conf/iccst/
CaRR - Workshop on Context-awareness in Retrieval and Recommendation,https://dblp.uni-trier.de/db/conf/carr/
CARS - Computer Assisted Radiology and Surgery - International Congress and Exhibition,https://dblp.uni-trier.de/db/conf/cars/
Cars Symposium; Computer Science in  ... (CSCS),https://dblp.uni-trier.de/db/conf/cscs2/
CARTOCON,https://dblp.uni-trier.de/db/conf/cartocon/
CASA - International Conference on Computer Animation and Social Agents,https://dblp.uni-trier.de/db/conf/ca/
CASC - Computer Algebra in Scientific Computing,https://dblp.uni-trier.de/db/conf/casc/
CASCON - International Conference on Computer Science and Software Engineering,https://dblp.uni-trier.de/db/conf/cascon/
CASDMKM - Chinese Academy of Sciences Symposium on Data Mining and Knowledge Management,https://dblp.uni-trier.de/db/conf/casdmkm/
CASE - IEEE Conference on Automation Science and Engineering,https://dblp.uni-trier.de/db/conf/case/
CASE - Workshop on Challenges and Applications of Automated Extraction of Socio-political Events from Text,https://dblp.uni-trier.de/db/conf/case-ws/
Case-Based Reasoning; European Conference on Advances in  ... (ECCBR),https://dblp.uni-trier.de/db/conf/ewcbr/
Case-Based Reasoning; International Conference on  ... (ICCBR),https://dblp.uni-trier.de/db/conf/iccbr/
Case-Based Reasoning; UK Workshop on  ...,https://dblp.uni-trier.de/db/conf/ukcbr/
CASEMANS - International Workshop on Context-Awareness for Self-Managing Systems,https://dblp.uni-trier.de/db/conf/casemans/
"CASES - International Conference on Compilers, Architecture, and Synthesis for Embedded Systems",https://dblp.uni-trier.de/db/conf/cases/
CASFE - Workshop on Context-Aware Adaptation of Service Front-Ends,https://dblp.uni-trier.de/db/conf/casfe/
CASoN - Computational Aspects of Social Networks,https://dblp.uni-trier.de/db/conf/cason/
"CASSIS - Construction and Analysis of Safe, Secure, and Interoperable Smart Devices",https://dblp.uni-trier.de/db/conf/cassis/
Castle Meeting on Coding Theory and Applications; International  ... (ICMCTA),https://dblp.uni-trier.de/db/conf/icmcta/
CATA - International Conference on Computers and Their Applications,https://dblp.uni-trier.de/db/conf/cata/
"CaTaC - International Conference on Culture, Technology, and Communication",https://dblp.uni-trier.de/db/conf/catac/
Catalan Association for Artificial Intelligence; International Conference of the  ... (CCIA),https://dblp.uni-trier.de/db/conf/ccia/
CATE - Computers and Advanced Technology in Education,https://dblp.uni-trier.de/db/conf/cate/
Category Theory,https://dblp.uni-trier.de/db/conf/category/
Category Theory and Computer Science (CTCS),https://dblp.uni-trier.de/db/conf/ctcs/
Category-Level Object Recognition; Toward  ...,https://dblp.uni-trier.de/db/conf/clor/
CATS - Computing: The Australasian Theory Symposium,https://dblp.uni-trier.de/db/conf/cats/
Causal Analysis Workshop Series (CAWS),https://dblp.uni-trier.de/db/conf/caws/
"Causal Discovery, Prediction and Decision; KDD Workshop on  ... (CDPD)",https://dblp.uni-trier.de/db/conf/kddcd/
Causal Learning and Reasoning; Conference on  ... (CLeaR),https://dblp.uni-trier.de/db/conf/clear2/
CAV - International Conference on Computer Aided Verification,https://dblp.uni-trier.de/db/conf/cav/
CAVS - Connected and Automated Vehicles Symposium,https://dblp.uni-trier.de/db/conf/cavs/
CAW - Workshop on Computer Architecture for Non-Numeric Processing,https://dblp.uni-trier.de/db/conf/caw/
CAWS - Causal Analysis Workshop Series,https://dblp.uni-trier.de/db/conf/caws/
CBCrypto - International Workshop on Code-Based Cryptography,https://dblp.uni-trier.de/db/conf/cbc/
CBD - International Conference on Advanced Cloud and Big Data,https://dblp.uni-trier.de/db/conf/cbd/
CBDAR - International Conference on Brain Function Assessment in Learning,https://dblp.uni-trier.de/db/conf/bfal/
CBDAR - International Workshop on Camera-Based Document Analysis and Recognition,https://dblp.uni-trier.de/db/conf/cbdar/
CBI - Conference on Business Informatics,https://dblp.uni-trier.de/db/conf/wecwis/
CBI - International Conference on Business Intelligence,https://dblp.uni-trier.de/db/conf/cbi/
CBMI - International Conference on Content-Based Multimedia Indexing,https://dblp.uni-trier.de/db/conf/cbmi/
CBMS - IEEE Symposium on Computer-Based Medical Systems,https://dblp.uni-trier.de/db/conf/cbms/
CBS - IEEE International Conference on Cyborg and Bionic Systems,https://dblp.uni-trier.de/db/conf/cbs/
CBSE - International Symposium on Component-Based Software Engineering,https://dblp.uni-trier.de/db/conf/cbse/
CBSoft - Brazilian Conference on Software: Practice and Theory,https://dblp.uni-trier.de/db/conf/cbsoft/
CC - International Conference on Compiler Construction,https://dblp.uni-trier.de/db/conf/cc/
CC-NLG - Workshop on Computational Creativity in Natural Language Generation,https://dblp.uni-trier.de/db/conf/ccnlg/
CCA - IEEE International Conference on Control Applications,https://dblp.uni-trier.de/db/conf/IEEEcca/
CCA - International Conference on Computability and Complexity in Analysis,https://dblp.uni-trier.de/db/conf/cca/
CCBD - International Conference on Cloud Computing and Big Data,https://dblp.uni-trier.de/db/conf/ccbd/
CCBR - Chinese Conference on Biometric Recognition,https://dblp.uni-trier.de/db/conf/ccbr/
CCC - Computational Complexity Conference,https://dblp.uni-trier.de/db/conf/coco/
CCC - Cybersecurity and Cyberforensics Conference,https://dblp.uni-trier.de/db/conf/ccc2/
CCCG - Canadian Conference on Computational Geometry,https://dblp.uni-trier.de/db/conf/cccg/
"CCCI - International Conference on Communications, Computing, Cybersecurity, and Informatics",https://dblp.uni-trier.de/db/conf/ccci/
"CCCT - International Conference on Computing, Communications and Control Technologies",https://dblp.uni-trier.de/db/conf/ccct/
CCCV - Chinese Conference on Computer Vision,https://dblp.uni-trier.de/db/conf/cccv/
CCDWN - Workshop on Content Caching and Delivery in Wireless Networks,https://dblp.uni-trier.de/db/conf/ccdwn/
CCE - Complex Computational Ecosystems,https://dblp.uni-trier.de/db/conf/cce2/
CCE - Coordination of Collaborative Engineering,https://dblp.uni-trier.de/db/conf/cce/
"CCE - International Conference on Electrical Engineering, Computing Science and Automatic Control",https://dblp.uni-trier.de/db/conf/iceee/
CCEAI - International Conference on Control Engineering and Artificial Intelligence,https://dblp.uni-trier.de/db/conf/cceai/
CCECE - Canadian Conference on Electrical and Computer Engineering,https://dblp.uni-trier.de/db/conf/ccece/
CCF Conference: Big Data (Big Data),https://dblp.uni-trier.de/db/conf/bdccf/
CCF Internet Conference of China (ICoC),https://dblp.uni-trier.de/db/conf/icoc/
CCF National Conference on Computer Engineering and Technology (NCCET),https://dblp.uni-trier.de/db/conf/nccet/
"CCGIDIS - International Symposium on Communicability, Computer Graphics and Innovative Design for Interactive Systems",https://dblp.uni-trier.de/db/conf/ccgidis/
"CCGRID - IEEE/ACM International Symposium on Cluster, Cloud and Internet Computing",https://dblp.uni-trier.de/db/conf/ccgrid/
CCHI - International Symposium of Chinese CHI,https://dblp.uni-trier.de/db/conf/cchi/
CCIA - International Conference of the Catalan Association for Artificial Intelligence,https://dblp.uni-trier.de/db/conf/ccia/
CCIOT - International Conference on Cloud Computing and Internet of Things,https://dblp.uni-trier.de/db/conf/cciot/
CCIR - China Conference on Information Retrieval,https://dblp.uni-trier.de/db/conf/ccir/
CCIS - International Conference on Cloud Computing and Intelligence Systems,https://dblp.uni-trier.de/db/conf/ccis/
CCIW - Computational Color Imaging Workshop,https://dblp.uni-trier.de/db/conf/cciw/
CCKS - China Conference on Knowledge Graph and Semantic Computing,https://dblp.uni-trier.de/db/conf/ccks/
CCL - China National Conference on Chinese Computational Linguistics,https://dblp.uni-trier.de/db/conf/cncl/
CCL - Constraints in Computational Logics,https://dblp.uni-trier.de/db/conf/ccl/
"CCMB - IEEE Symposium on Computational Intelligence, Cognitive Algorithms, Mind, and Brain",https://dblp.uni-trier.de/db/conf/ccmb/
